time	species	transcript
62	protein3	3.5340000000000003
63	protein1	8.19
63	protein2	5.04
63	protein3	3.591
64	protein1	8.32
64	protein2	5.12
64	protein3	3.648
65	protein1	8.450000000000001
65	protein2	5.2
65	protein3	3.705
66	protein1	8.58
66	protein2	5.28
66	protein3	3.762
67	protein1	8.71
67	protein2	5.36
67	protein3	3.819
68	protein1	8.84
68	protein2	5.44
68	protein3	3.8760000000000003
69	protein1	8.97
69	protein2	5.5200000000000005
69	protein3	3.9330000000000003
70	protein1	9.1
70	protein2	5.6000000000000005
70	protein3	3.99
71	protein1	9.23
71	protein2	5.68
71	protein3	4.047
72	protein1	9.36
72	protein2	5.76
72	protein3	4.104
73	protein1	9.49
73	protein2	5.84
73	protein3	4.1610000000000005
74	protein1	9.620000000000001
74	protein2	5.92
74	protein3	4.218
75	protein1	9.75
75	protein2	6.0
75	protein3	4.275
76	protein1	9.88
76	protein2	6.08
76	protein3	4.332
77	protein1	10.01
77	protein2	6.16
77	protein3	4.389
78	protein1	10.14
78	protein2	6.24
78	protein3	4.446
79	protein1	10.27
79	protein2	6.32
79	protein3	4.503
80	protein1	10.4
80	protein2	6.4
80	protein3	4.5600000000000005
81	protein1	10.530000000000001
81	protein2	6.48
81	protein3	4.617
82	protein1	10.66
82	protein2	6.5600000000000005
82	protein3	4.674
83	protein1	10.790000000000001
83	protein2	6.640000000000001
83	protein3	4.731
84	protein1	10.92
84	protein2	6.72
84	protein3	4.788
85	protein1	11.05
85	protein2	6.8
85	protein3	4.845
86	protein1	11.18
86	protein2	6.88
86	protein3	4.902
87	protein1	11.31
87	protein2	6.96
87	protein3	4.9590000000000005
88	protein1	11.440000000000001
88	protein2	7.04
88	protein3	5.016
89	protein1	11.57
89	protein2	7.12
89	protein3	5.073
90	protein1	11.700000000000001
90	protein2	7.2
90	protein3	5.13
91	protein1	11.83
91	protein2	7.28
91	protein3	5.187
92	protein1	11.96
92	protein2	7.36
92	protein3	5.244
93	protein1	12.09
93	protein2	7.44
93	protein3	5.301
94	protein1	12.22
94	protein2	7.5200000000000005
94	protein3	5.3580000000000005
95	protein1	12.35
95	protein2	7.6000000000000005
95	protein3	5.415
96	protein1	12.48
96	protein2	7.68
96	protein3	5.472
97	protein1	12.610000000000001
97	protein2	7.76
97	protein3	5.529
98	protein1	12.74
98	protein2	7.84
98	protein3	5.586
99	protein1	12.870000000000001
99	protein2	7.92
99	protein3	5.643
100	protein1	13.0
100	protein2	8.0
100	protein3	5.7
101	protein1	13.13
101	protein2	8.08
101	protein3	5.757000000000001
102	protein1	13.26
102	protein2	8.16
102	protein3	5.814
103	protein1	13.39
103	protein2	8.24
103	protein3	5.871
104	protein1	13.52
104	protein2	8.32
104	protein3	5.928
105	protein1	13.65
105	protein2	8.4
105	protein3	5.985
106	protein1	13.780000000000001
106	protein2	8.48
106	protein3	6.042
107	protein1	13.91
107	protein2	8.56
107	protein3	6.099
108	protein1	14.040000000000001
108	protein2	8.64
108	protein3	6.156000000000001
109	protein1	14.17
109	protein2	8.72
109	protein3	6.213
110	protein1	14.3
110	protein2	8.8
110	protein3	6.2700000000000005
111	protein1	14.43
111	protein2	8.88
111	protein3	6.327
112	protein1	14.56
112	protein2	8.96
112	protein3	6.384
113	protein1	14.690000000000001
113	protein2	9.040000000000001
113	protein3	6.441
114	protein1	14.82
114	protein2	9.120000000000001
114	protein3	6.498
115	protein1	14.950000000000001
115	protein2	9.200000000000001
115	protein3	6.555000000000001
116	protein1	15.08
116	protein2	9.28
116	protein3	6.612
117	protein1	15.21
117	protein2	9.36
117	protein3	6.6690000000000005
118	protein1	15.34
118	protein2	9.44
118	protein3	6.726
119	protein1	15.47
119	protein2	9.52
119	protein3	6.783
120	protein1	15.600000000000001
120	protein2	9.6
120	protein3	6.84
121	protein1	15.73
121	protein2	9.68
121	protein3	6.897
122	protein1	15.860000000000001
122	protein2	9.76
122	protein3	6.954000000000001
123	protein1	15.99
123	protein2	9.84
123	protein3	7.011
124	protein1	16.12
124	protein2	9.92
124	protein3	7.0680000000000005
125	protein1	16.25
125	protein2	10.0
125	protein3	7.125
126	protein1	16.38
126	protein2	10.08
126	protein3	7.182
127	protein1	16.51
127	protein2	10.16
127	protein3	7.239
128	protein1	16.64
128	protein2	10.24
128	protein3	7.296
129	protein1	16.77
129	protein2	10.32
129	protein3	7.353000000000001
130	protein1	16.900000000000002
130	protein2	10.4
130	protein3	7.41
131	protein1	17.03
131	protein2	10.48
131	protein3	7.4670000000000005
132	protein1	17.16
132	protein2	10.56
132	protein3	7.524
133	protein1	17.29
133	protein2	10.64
133	protein3	7.581
134	protein1	17.42
134	protein2	10.72
134	protein3	7.638
135	protein1	17.55
135	protein2	10.8
135	protein3	7.695
136	protein1	17.68
136	protein2	10.88
136	protein3	7.752000000000001
137	protein1	17.810000000000002
137	protein2	10.96
137	protein3	7.809
138	protein1	17.94
138	protein2	11.040000000000001
138	protein3	7.8660000000000005
139	protein1	18.07
139	protein2	11.120000000000001
139	protein3	7.923
140	protein1	18.2
140	protein2	11.200000000000001
140	protein3	7.98
141	protein1	18.330000000000002
141	protein2	11.28
141	protein3	8.037
142	protein1	18.46
142	protein2	11.36
142	protein3	8.094
143	protein1	18.59
143	protein2	11.44
143	protein3	8.151
144	protein1	18.72
144	protein2	11.52
144	protein3	8.208
145	protein1	18.85
145	protein2	11.6
145	protein3	8.265
146	protein1	18.98
146	protein2	11.68
146	protein3	8.322000000000001
147	protein1	19.11
147	protein2	11.76
147	protein3	8.379
148	protein1	19.240000000000002
148	protein2	11.84
148	protein3	8.436
149	protein1	19.37
149	protein2	11.92
149	protein3	8.493
150	protein1	19.5
150	protein2	12.0
150	protein3	8.55
151	protein1	19.63
151	protein2	12.08
151	protein3	8.607000000000001
152	protein1	19.76
152	protein2	12.16
152	protein3	8.664
153	protein1	19.89
153	protein2	12.24
153	protein3	8.721
154	protein1	20.02
154	protein2	12.32
154	protein3	8.778
155	protein1	20.150000000000002
155	protein2	12.4
155	protein3	8.835
156	protein1	20.28
156	protein2	12.48
156	protein3	8.892
157	protein1	20.41
157	protein2	12.56
157	protein3	8.949
158	protein1	20.54
158	protein2	12.64
158	protein3	9.006
159	protein1	20.67
159	protein2	12.72
159	protein3	9.063
160	protein1	20.8
160	protein2	12.8
160	protein3	9.120000000000001
161	protein1	20.93
161	protein2	12.88
161	protein3	9.177
162	protein1	21.060000000000002
162	protein2	12.96
162	protein3	9.234
163	protein1	21.19
163	protein2	13.040000000000001
163	protein3	9.291
164	protein1	21.32
164	protein2	13.120000000000001
164	protein3	9.348
165	protein1	21.45
165	protein2	13.200000000000001
165	protein3	9.405000000000001
166	protein1	21.580000000000002
166	protein2	13.280000000000001
166	protein3	9.462
167	protein1	21.71
167	protein2	13.36
167	protein3	9.519
168	protein1	21.84
168	protein2	13.44
168	protein3	9.576
169	protein1	21.970000000000002
169	protein2	13.52
169	protein3	9.633000000000001
170	protein1	22.1
170	protein2	13.6
170	protein3	9.69
171	protein1	22.23
171	protein2	13.68
171	protein3	9.747
172	protein1	22.36
172	protein2	13.76
172	protein3	9.804
173	protein1	22.490000000000002
173	protein2	13.84
173	protein3	9.861
174	protein1	22.62
174	protein2	13.92
174	protein3	9.918000000000001
175	protein1	22.75
175	protein2	14.0
175	protein3	9.975
176	protein1	22.880000000000003
176	protein2	14.0
176	protein3	10.032
177	protein1	23.01
177	protein2	14.0
177	protein3	10.089
178	protein1	23.14
178	protein2	14.0
178	protein3	10.146
179	protein1	23.27
179	protein2	14.0
179	protein3	10.203000000000001
180	protein1	23.400000000000002
180	protein2	14.0
180	protein3	10.26
181	protein1	23.53
181	protein2	14.0
181	protein3	10.317
182	protein1	23.66
182	protein2	14.0
182	protein3	10.374
183	protein1	23.79
183	protein2	14.0
183	protein3	10.431000000000001
184	protein1	23.92
184	protein2	14.0
184	protein3	10.488
185	protein1	24.05
185	protein2	14.0
185	protein3	10.545
186	protein1	24.18
186	protein2	14.0
186	protein3	10.602
187	protein1	24.310000000000002
187	protein2	14.0
187	protein3	10.659
188	protein1	24.44
188	protein2	14.0
188	protein3	10.716000000000001
189	protein1	24.57
189	protein2	14.0
189	protein3	10.773
190	protein1	24.7
190	protein2	14.0
190	protein3	10.83
191	protein1	24.830000000000002
191	protein2	14.0
191	protein3	10.887
192	protein1	24.96
192	protein2	14.0
192	protein3	10.944
193	protein1	25.09
193	protein2	14.0
193	protein3	11.001000000000001
194	protein1	25.220000000000002
194	protein2	14.0
194	protein3	11.058
195	protein1	25.35
195	protein2	14.0
195	protein3	11.115
196	protein1	25.48
196	protein2	14.0
196	protein3	11.172
197	protein1	25.61
197	protein2	14.0
197	protein3	11.229000000000001
198	protein1	25.740000000000002
198	protein2	14.0
198	protein3	11.286
199	protein1	25.87
199	protein2	14.0
199	protein3	11.343
200	protein1	26.0
200	protein2	14.0
200	protein3	11.4
201	protein1	26.130000000000003
201	protein2	14.0
201	protein3	11.457
202	protein1	26.26
202	protein2	14.0
202	protein3	11.514000000000001
203	protein1	26.39
203	protein2	14.0
203	protein3	11.571
204	protein1	26.52
204	protein2	14.0
204	protein3	11.628
205	protein1	26.650000000000002
205	protein2	14.0
205	protein3	11.685
206	protein1	26.78
206	protein2	14.0
206	protein3	11.742
207	protein1	26.91
207	protein2	14.0
207	protein3	11.799000000000001
208	protein1	27.04
208	protein2	14.0
208	protein3	11.856
209	protein1	27.17
209	protein2	14.0
209	protein3	11.913
210	protein1	27.3
210	protein2	14.0
210	protein3	11.97
211	protein1	27.43
211	protein2	14.0
211	protein3	12.027000000000001
212	protein1	27.560000000000002
212	protein2	14.0
212	protein3	12.084
213	protein1	27.69
213	protein2	14.0
213	protein3	12.141
214	protein1	27.82
214	protein2	14.0
214	protein3	12.198
215	protein1	27.95
215	protein2	14.0
215	protein3	12.255
216	protein1	28.080000000000002
216	protein2	14.0
216	protein3	12.312000000000001
217	protein1	28.21
217	protein2	14.0
217	protein3	12.369
218	protein1	28.34
218	protein2	14.0
218	protein3	12.426
219	protein1	28.470000000000002
219	protein2	14.0
219	protein3	12.483
220	protein1	28.6
220	protein2	14.0
220	protein3	12.540000000000001
221	protein1	28.73
221	protein2	14.0
221	protein3	12.597000000000001
222	protein1	28.86
222	protein2	14.0
222	protein3	12.654
223	protein1	28.990000000000002
223	protein2	14.0
223	protein3	12.711
224	protein1	29.12
224	protein2	14.0
224	protein3	12.768
225	protein1	29.25
225	protein2	14.0
225	protein3	12.825000000000001
226	protein1	29.380000000000003
226	protein2	14.0
226	protein3	12.882
227	protein1	29.51
227	protein2	14.0
227	protein3	12.939
228	protein1	29.64
228	protein2	14.0
228	protein3	12.996
229	protein1	29.77
229	protein2	14.0
229	protein3	13.053
230	protein1	29.900000000000002
230	protein2	14.0
230	protein3	13.110000000000001
231	protein1	30.03
231	protein2	14.0
231	protein3	13.167
232	protein1	30.16
232	protein2	14.0
232	protein3	13.224
233	protein1	30.290000000000003
233	protein2	14.0
233	protein3	13.281
234	protein1	30.42
234	protein2	14.0
234	protein3	13.338000000000001
235	protein1	30.55
235	protein2	14.0
235	protein3	13.395000000000001
236	protein1	30.68
236	protein2	14.0
236	protein3	13.452
237	protein1	30.810000000000002
237	protein2	14.0
237	protein3	13.509
238	protein1	30.94
238	protein2	14.0
238	protein3	13.566
239	protein1	31.07
239	protein2	14.0
239	protein3	13.623000000000001
240	protein1	31.200000000000003
240	protein2	14.0
240	protein3	13.68
241	protein1	31.330000000000002
241	protein2	14.0
241	protein3	13.737
242	protein1	31.46
242	protein2	14.0
242	protein3	13.794
243	protein1	31.59
243	protein2	14.0
243	protein3	13.851
244	protein1	31.720000000000002
244	protein2	14.0
244	protein3	13.908000000000001
245	protein1	31.85
245	protein2	14.0
245	protein3	13.965
246	protein1	31.98
246	protein2	14.0
246	protein3	14.022
247	protein1	32.11
247	protein2	14.0
247	protein3	14.079
248	protein1	32.24
248	protein2	14.0
248	protein3	14.136000000000001
249	protein1	32.370000000000005
249	protein2	14.0
249	protein3	14.193000000000001
250	protein1	32.5
250	protein2	14.0
250	protein3	14.25
251	protein1	32.63
251	protein2	14.0
251	protein3	14.307
252	protein1	32.76
252	protein2	14.0
252	protein3	14.364
253	protein1	32.89
253	protein2	14.0
253	protein3	14.421000000000001
254	protein1	33.02
254	protein2	14.0
254	protein3	14.478
255	protein1	33.15
255	protein2	14.0
255	protein3	14.535
256	protein1	33.28
256	protein2	14.0
256	protein3	14.592
257	protein1	33.410000000000004
257	protein2	14.0
257	protein3	14.649000000000001
258	protein1	33.54
258	protein2	14.0
258	protein3	14.706000000000001
259	protein1	33.67
259	protein2	14.0
259	protein3	14.763
260	protein1	33.800000000000004
260	protein2	14.0
260	protein3	14.82
261	protein1	33.93
261	protein2	14.0
261	protein3	14.877
262	protein1	34.06
262	protein2	14.0
262	protein3	14.934000000000001
263	protein1	34.19
263	protein2	14.0
263	protein3	14.991
264	protein1	34.32
264	protein2	14.0
264	protein3	15.048
265	protein1	34.45
265	protein2	14.0
265	protein3	15.105
266	protein1	34.58
266	protein2	14.0
266	protein3	15.162
267	protein1	34.71
267	protein2	14.0
267	protein3	15.219000000000001
268	protein1	34.84
268	protein2	14.0
268	protein3	15.276
269	protein1	34.97
269	protein2	14.0
269	protein3	15.333
270	protein1	35.1
270	protein2	14.0
270	protein3	15.39
271	protein1	35.230000000000004
271	protein2	14.0
271	protein3	15.447000000000001
272	protein1	35.36
272	protein2	14.0
272	protein3	15.504000000000001
273	protein1	35.49
273	protein2	14.0
273	protein3	15.561
274	protein1	35.620000000000005
274	protein2	14.0
274	protein3	15.618
275	protein1	35.75
275	protein2	14.0
275	protein3	15.675
276	protein1	35.88
276	protein2	14.0
276	protein3	15.732000000000001
277	protein1	36.01
277	protein2	14.0
277	protein3	15.789
278	protein1	36.14
278	protein2	14.0
278	protein3	15.846
279	protein1	36.27
279	protein2	14.0
279	protein3	15.903
280	protein1	36.4
280	protein2	14.0
280	protein3	15.96
281	protein1	36.53
281	protein2	14.0
281	protein3	16.017
282	protein1	36.660000000000004
282	protein2	14.0
282	protein3	16.074
283	protein1	36.79
283	protein2	14.0
283	protein3	16.131
284	protein1	36.92
284	protein2	14.0
284	protein3	16.188
285	protein1	37.050000000000004
285	protein2	14.0
285	protein3	16.245
286	protein1	37.18
286	protein2	14.0
286	protein3	16.302
287	protein1	37.31
287	protein2	14.0
287	protein3	16.359
288	protein1	37.44
288	protein2	14.0
288	protein3	16.416
289	protein1	37.57
289	protein2	14.0
289	protein3	16.473
290	protein1	37.7
290	protein2	14.0
290	protein3	16.53
291	protein1	37.83
291	protein2	14.0
291	protein3	16.587
292	protein1	37.96
292	protein2	14.0
292	protein3	16.644000000000002
293	protein1	38.09
293	protein2	14.0
293	protein3	16.701
294	protein1	38.22
294	protein2	14.0
294	protein3	16.758
295	protein1	38.35
295	protein2	14.0
295	protein3	16.815
296	protein1	38.480000000000004
296	protein2	14.0
296	protein3	16.872
297	protein1	38.61
297	protein2	14.0
297	protein3	16.929000000000002
298	protein1	38.74
298	protein2	14.0
298	protein3	16.986
299	protein1	38.870000000000005
299	protein2	14.0
299	protein3	17.043
300	protein1	39.0
300	protein2	14.0
300	protein3	17.1
