time	species	transcript
34	protein8	1.7000000000000002
34	protein9	1.36
34	protein10	1.02
35	protein1	4.2
35	protein2	3.85
35	protein3	3.5
35	protein4	3.15
35	protein5	2.8000000000000003
35	protein6	2.45
35	protein7	2.1
35	protein8	1.75
35	protein9	1.4000000000000001
35	protein10	1.05
36	protein1	4.32
36	protein2	3.96
36	protein3	3.6
36	protein4	3.2399999999999998
36	protein5	2.88
36	protein6	2.5200000000000005
36	protein7	2.16
36	protein8	1.8
36	protein9	1.44
36	protein10	1.08
37	protein1	4.4399999999999995
37	protein2	4.07
37	protein3	3.7
37	protein4	3.33
37	protein5	2.96
37	protein6	2.5900000000000003
37	protein7	2.2199999999999998
37	protein8	1.85
37	protein9	1.48
37	protein10	1.1099999999999999
38	protein1	4.56
38	protein2	4.18
38	protein3	3.8000000000000003
38	protein4	3.42
38	protein5	3.04
38	protein6	2.66
38	protein7	2.28
38	protein8	1.9000000000000001
38	protein9	1.52
38	protein10	1.14
39	protein1	4.68
39	protein2	4.29
39	protein3	3.9000000000000004
39	protein4	3.51
39	protein5	3.12
39	protein6	2.7300000000000004
39	protein7	2.34
39	protein8	1.9500000000000002
39	protein9	1.56
39	protein10	1.17
40	protein1	4.8
40	protein2	4.4
40	protein3	4.0
40	protein4	3.5999999999999996
40	protein5	3.2
40	protein6	2.8000000000000003
40	protein7	2.4
40	protein8	2.0
40	protein9	1.6
40	protein10	1.2
41	protein1	4.92
41	protein2	4.51
41	protein3	4.1000000000000005
41	protein4	3.69
41	protein5	3.2800000000000002
41	protein6	2.87
41	protein7	2.46
41	protein8	2.0500000000000003
41	protein9	1.6400000000000001
41	protein10	1.23
42	protein1	5.04
42	protein2	4.62
42	protein3	4.2
42	protein4	3.78
42	protein5	3.36
42	protein6	2.9400000000000004
42	protein7	2.52
42	protein8	2.1
42	protein9	1.68
42	protein10	1.26
43	protein1	5.16
43	protein2	4.73
43	protein3	4.3
43	protein4	3.8699999999999997
43	protein5	3.44
43	protein6	3.0100000000000002
43	protein7	2.58
43	protein8	2.15
43	protein9	1.72
43	protein10	1.29
44	protein1	5.279999999999999
44	protein2	4.84
44	protein3	4.4
44	protein4	3.96
44	protein5	3.52
44	protein6	3.08
44	protein7	2.6399999999999997
44	protein8	2.2
44	protein9	1.76
44	protein10	1.3199999999999998
45	protein1	5.3999999999999995
45	protein2	4.95
45	protein3	4.5
45	protein4	4.05
45	protein5	3.6
45	protein6	3.1500000000000004
45	protein7	2.6999999999999997
45	protein8	2.25
45	protein9	1.8
45	protein10	1.3499999999999999
46	protein1	5.52
46	protein2	5.06
46	protein3	4.6000000000000005
46	protein4	4.14
46	protein5	3.68
46	protein6	3.22
46	protein7	2.76
46	protein8	2.3000000000000003
46	protein9	1.84
46	protein10	1.38
47	protein1	5.64
47	protein2	5.17
47	protein3	4.7
47	protein4	4.2299999999999995
47	protein5	3.7600000000000002
47	protein6	3.2900000000000005
47	protein7	2.82
47	protein8	2.35
47	protein9	1.8800000000000001
47	protein10	1.41
48	protein1	5.76
48	protein2	5.28
48	protein3	4.800000000000001
48	protein4	4.32
48	protein5	3.84
48	protein6	3.3600000000000003
48	protein7	2.88
48	protein8	2.4000000000000004
48	protein9	1.92
48	protein10	1.44
49	protein1	5.88
49	protein2	5.39
49	protein3	4.9
49	protein4	4.41
49	protein5	3.92
49	protein6	3.43
49	protein7	2.94
49	protein8	2.45
49	protein9	1.96
49	protein10	1.47
50	protein1	6.0
50	protein2	5.5
50	protein3	5.0
50	protein4	4.5
50	protein5	4.0
50	protein6	3.5000000000000004
50	protein7	3.0
50	protein8	2.5
50	protein9	2.0
50	protein10	1.5
51	protein1	6.12
51	protein2	5.61
51	protein3	5.1000000000000005
51	protein4	4.59
51	protein5	4.08
51	protein6	3.5700000000000003
51	protein7	3.06
51	protein8	2.5500000000000003
51	protein9	2.04
51	protein10	1.53
52	protein1	6.24
52	protein2	5.72
52	protein3	5.2
52	protein4	4.68
52	protein5	4.16
52	protein6	3.6400000000000006
52	protein7	3.12
52	protein8	2.6
52	protein9	2.08
52	protein10	1.56
53	protein1	6.359999999999999
53	protein2	5.83
53	protein3	5.300000000000001
53	protein4	4.77
53	protein5	4.24
53	protein6	3.7100000000000004
53	protein7	3.1799999999999997
53	protein8	2.6500000000000004
53	protein9	2.12
53	protein10	1.5899999999999999
54	protein1	6.4799999999999995
54	protein2	5.94
54	protein3	5.4
54	protein4	4.859999999999999
54	protein5	4.32
54	protein6	3.7800000000000002
54	protein7	3.2399999999999998
54	protein8	2.7
54	protein9	2.16
54	protein10	1.6199999999999999
55	protein1	6.6
55	protein2	6.05
55	protein3	5.5
55	protein4	4.95
55	protein5	4.4
55	protein6	3.8500000000000005
55	protein7	3.3
55	protein8	2.75
55	protein9	2.2
55	protein10	1.65
56	protein1	6.72
56	protein2	6.16
56	protein3	5.6000000000000005
56	protein4	5.04
56	protein5	4.48
56	protein6	3.9200000000000004
56	protein7	3.36
56	protein8	2.8000000000000003
56	protein9	2.24
56	protein10	1.68
57	protein1	6.84
57	protein2	6.2700000000000005
57	protein3	5.7
57	protein4	5.13
57	protein5	4.5600000000000005
57	protein6	3.99
57	protein7	3.42
57	protein8	2.85
57	protein9	2.2800000000000002
57	protein10	1.71
58	protein1	6.96
58	protein2	6.38
58	protein3	5.800000000000001
58	protein4	5.22
58	protein5	4.64
58	protein6	4.0600000000000005
58	protein7	3.48
58	protein8	2.9000000000000004
58	protein9	2.32
58	protein10	1.74
59	protein1	7.08
59	protein2	6.49
59	protein3	5.9
59	protein4	5.31
59	protein5	4.72
59	protein6	4.130000000000001
59	protein7	3.54
59	protein8	2.95
59	protein9	2.36
59	protein10	1.77
60	protein1	7.199999999999999
60	protein2	6.6
60	protein3	6.0
60	protein4	5.3999999999999995
60	protein5	4.8
60	protein6	4.2
60	protein7	3.5999999999999996
60	protein8	3.0
60	protein9	2.4
60	protein10	1.7999999999999998
61	protein1	7.319999999999999
61	protein2	6.71
61	protein3	6.1000000000000005
61	protein4	5.49
61	protein5	4.88
61	protein6	4.2700000000000005
61	protein7	3.6599999999999997
61	protein8	3.0500000000000003
61	protein9	2.44
61	protein10	1.8299999999999998
62	protein1	7.4399999999999995
62	protein2	6.82
62	protein3	6.2
62	protein4	5.58
62	protein5	4.96
62	protein6	4.340000000000001
62	protein7	3.7199999999999998
62	protein8	3.1
62	protein9	2.48
62	protein10	1.8599999999999999
63	protein1	7.56
63	protein2	6.93
63	protein3	6.300000000000001
63	protein4	5.67
63	protein5	5.04
63	protein6	4.41
63	protein7	3.78
63	protein8	3.1500000000000004
63	protein9	2.52
63	protein10	1.89
64	protein1	7.68
64	protein2	7.04
64	protein3	6.4
64	protein4	5.76
64	protein5	5.12
64	protein6	4.48
64	protein7	3.84
64	protein8	3.2
64	protein9	2.56
64	protein10	1.92
65	protein1	7.8
65	protein2	7.15
65	protein3	6.5
65	protein4	5.85
65	protein5	5.2
65	protein6	4.550000000000001
65	protein7	3.9
65	protein8	3.25
65	protein9	2.6
65	protein10	1.95
66	protein1	7.92
66	protein2	7.26
66	protein3	6.6000000000000005
66	protein4	5.9399999999999995
66	protein5	5.28
66	protein6	4.62
66	protein7	3.96
66	protein8	3.3000000000000003
66	protein9	2.64
66	protein10	1.98
67	protein1	8.04
67	protein2	7.37
67	protein3	6.7
67	protein4	6.029999999999999
67	protein5	5.36
67	protein6	4.69
67	protein7	4.02
67	protein8	3.35
67	protein9	2.68
67	protein10	2.01
68	protein1	8.16
68	protein2	7.48
68	protein3	6.800000000000001
68	protein4	6.12
68	protein5	5.44
68	protein6	4.760000000000001
68	protein7	4.08
68	protein8	3.4000000000000004
68	protein9	2.72
68	protein10	2.04
69	protein1	8.28
69	protein2	7.59
69	protein3	6.9
69	protein4	6.21
69	protein5	5.5200000000000005
69	protein6	4.83
69	protein7	4.14
69	protein8	3.45
69	protein9	2.7600000000000002
69	protein10	2.07
70	protein1	8.4
70	protein2	7.7
70	protein3	7.0
70	protein4	6.3
70	protein5	5.6000000000000005
70	protein6	4.9
70	protein7	4.2
70	protein8	3.5
70	protein9	2.8000000000000003
70	protein10	2.1
71	protein1	8.52
71	protein2	7.81
71	protein3	7.1000000000000005
71	protein4	6.39
71	protein5	5.68
71	protein6	4.970000000000001
71	protein7	4.26
71	protein8	3.5500000000000003
71	protein9	2.84
71	protein10	2.13
72	protein1	8.64
72	protein2	7.92
72	protein3	7.2
72	protein4	6.4799999999999995
72	protein5	5.76
72	protein6	5.040000000000001
72	protein7	4.32
72	protein8	3.6
72	protein9	2.88
72	protein10	2.16
73	protein1	8.76
73	protein2	8.03
73	protein3	7.300000000000001
73	protein4	6.569999999999999
73	protein5	5.84
73	protein6	5.11
73	protein7	4.38
73	protein8	3.6500000000000004
73	protein9	2.92
73	protein10	2.19
74	protein1	8.879999999999999
74	protein2	8.14
74	protein3	7.4
74	protein4	6.66
74	protein5	5.92
74	protein6	5.180000000000001
74	protein7	4.4399999999999995
74	protein8	3.7
74	protein9	2.96
74	protein10	2.2199999999999998
75	protein1	9.0
75	protein2	8.25
75	protein3	7.5
75	protein4	6.75
75	protein5	6.0
75	protein6	5.250000000000001
75	protein7	4.5
75	protein8	3.75
75	protein9	3.0
75	protein10	2.25
76	protein1	9.12
76	protein2	8.36
76	protein3	7.6000000000000005
76	protein4	6.84
76	protein5	6.08
76	protein6	5.32
76	protein7	4.56
76	protein8	3.8000000000000003
76	protein9	3.04
76	protein10	2.28
77	protein1	9.24
77	protein2	8.47
77	protein3	7.7
77	protein4	6.93
77	protein5	6.16
77	protein6	5.390000000000001
77	protein7	4.62
77	protein8	3.85
77	protein9	3.08
77	protein10	2.31
78	protein1	9.36
78	protein2	8.58
78	protein3	7.800000000000001
78	protein4	7.02
78	protein5	6.24
78	protein6	5.460000000000001
78	protein7	4.68
78	protein8	3.9000000000000004
78	protein9	3.12
78	protein10	2.34
79	protein1	9.48
79	protein2	8.69
79	protein3	7.9
79	protein4	7.109999999999999
79	protein5	6.32
79	protein6	5.53
79	protein7	4.74
79	protein8	3.95
79	protein9	3.16
79	protein10	2.37
80	protein1	9.6
80	protein2	8.8
80	protein3	8.0
80	protein4	7.199999999999999
80	protein5	6.4
80	protein6	5.6000000000000005
80	protein7	4.8
80	protein8	4.0
80	protein9	3.2
80	protein10	2.4
81	protein1	9.719999999999999
81	protein2	8.91
81	protein3	8.1
81	protein4	7.29
81	protein5	6.48
81	protein6	5.670000000000001
81	protein7	4.859999999999999
81	protein8	4.05
81	protein9	3.24
81	protein10	2.4299999999999997
82	protein1	9.84
82	protein2	9.02
82	protein3	8.200000000000001
82	protein4	7.38
82	protein5	6.5600000000000005
82	protein6	5.74
82	protein7	4.92
82	protein8	4.1000000000000005
82	protein9	3.2800000000000002
82	protein10	2.46
83	protein1	9.959999999999999
83	protein2	9.13
83	protein3	8.3
83	protein4	7.47
83	protein5	6.640000000000001
83	protein6	5.8100000000000005
83	protein7	4.9799999999999995
83	protein8	4.15
83	protein9	3.3200000000000003
83	protein10	2.4899999999999998
84	protein1	10.08
84	protein2	9.24
84	protein3	8.4
84	protein4	7.56
84	protein5	6.72
84	protein6	5.880000000000001
84	protein7	5.04
84	protein8	4.2
84	protein9	3.36
84	protein10	2.52
85	protein1	10.2
85	protein2	9.35
85	protein3	8.5
85	protein4	7.6499999999999995
85	protein5	6.8
85	protein6	5.95
85	protein7	5.1
85	protein8	4.25
85	protein9	3.4
85	protein10	2.55
86	protein1	10.32
86	protein2	9.46
86	protein3	8.6
86	protein4	7.739999999999999
86	protein5	6.88
86	protein6	6.0200000000000005
86	protein7	5.16
86	protein8	4.3
86	protein9	3.44
86	protein10	2.58
87	protein1	10.44
87	protein2	9.57
87	protein3	8.700000000000001
87	protein4	7.83
87	protein5	6.96
87	protein6	6.090000000000001
87	protein7	5.22
87	protein8	4.3500000000000005
87	protein9	3.48
87	protein10	2.61
88	protein1	10.559999999999999
88	protein2	9.68
88	protein3	8.8
88	protein4	7.92
88	protein5	7.04
88	protein6	6.16
88	protein7	5.279999999999999
88	protein8	4.4
88	protein9	3.52
88	protein10	2.6399999999999997
89	protein1	10.68
89	protein2	9.790000000000001
89	protein3	8.9
89	protein4	8.01
89	protein5	7.12
89	protein6	6.23
89	protein7	5.34
89	protein8	4.45
89	protein9	3.56
89	protein10	2.67
90	protein1	10.799999999999999
90	protein2	9.9
90	protein3	9.0
90	protein4	8.1
90	protein5	7.2
90	protein6	6.300000000000001
90	protein7	5.3999999999999995
90	protein8	4.5
90	protein9	3.6
90	protein10	2.6999999999999997
91	protein1	10.92
91	protein2	10.01
91	protein3	9.1
91	protein4	8.19
91	protein5	7.28
91	protein6	6.370000000000001
91	protein7	5.46
91	protein8	4.55
91	protein9	3.64
91	protein10	2.73
92	protein1	11.04
92	protein2	10.12
92	protein3	9.200000000000001
92	protein4	8.28
92	protein5	7.36
92	protein6	6.44
92	protein7	5.52
92	protein8	4.6000000000000005
92	protein9	3.68
92	protein10	2.76
93	protein1	11.16
93	protein2	10.23
93	protein3	9.3
93	protein4	8.37
93	protein5	7.44
93	protein6	6.510000000000001
93	protein7	5.58
93	protein8	4.65
93	protein9	3.72
93	protein10	2.79
94	protein1	11.28
94	protein2	10.34
94	protein3	9.4
94	protein4	8.459999999999999
94	protein5	7.5200000000000005
94	protein6	6.580000000000001
94	protein7	5.64
94	protein8	4.7
94	protein9	3.7600000000000002
94	protein10	2.82
95	protein1	11.4
95	protein2	10.45
95	protein3	9.5
95	protein4	8.549999999999999
95	protein5	7.6000000000000005
95	protein6	6.65
95	protein7	5.7
95	protein8	4.75
95	protein9	3.8000000000000003
95	protein10	2.85
96	protein1	11.52
96	protein2	10.56
96	protein3	9.600000000000001
96	protein4	8.64
96	protein5	7.68
96	protein6	6.720000000000001
96	protein7	5.76
96	protein8	4.800000000000001
96	protein9	3.84
96	protein10	2.88
97	protein1	11.639999999999999
97	protein2	10.67
97	protein3	9.700000000000001
97	protein4	8.73
97	protein5	7.76
97	protein6	6.790000000000001
97	protein7	5.819999999999999
97	protein8	4.8500000000000005
97	protein9	3.88
97	protein10	2.9099999999999997
98	protein1	11.76
98	protein2	10.78
98	protein3	9.8
98	protein4	8.82
98	protein5	7.84
98	protein6	6.86
98	protein7	5.88
98	protein8	4.9
98	protein9	3.92
98	protein10	2.94
99	protein1	11.879999999999999
99	protein2	10.89
99	protein3	9.9
99	protein4	8.91
99	protein5	7.92
99	protein6	6.930000000000001
99	protein7	5.9399999999999995
99	protein8	4.95
99	protein9	3.96
99	protein10	2.9699999999999998
100	protein1	12.0
100	protein2	11.0
100	protein3	10.0
100	protein4	9.0
100	protein5	8.0
100	protein6	7.000000000000001
100	protein7	6.0
100	protein8	5.0
100	protein9	4.0
100	protein10	3.0
101	protein1	12.12
101	protein2	11.11
101	protein3	10.100000000000001
101	protein4	9.09
101	protein5	8.08
101	protein6	7.07
101	protein7	6.06
101	protein8	5.050000000000001
101	protein9	4.04
101	protein10	3.03
102	protein1	12.24
102	protein2	11.22
102	protein3	10.200000000000001
102	protein4	9.18
102	protein5	8.16
102	protein6	7.140000000000001
102	protein7	6.12
102	protein8	5.1000000000000005
102	protein9	4.08
102	protein10	3.06
103	protein1	12.36
103	protein2	11.33
103	protein3	10.3
103	protein4	9.27
103	protein5	8.24
103	protein6	7.210000000000001
103	protein7	6.18
103	protein8	5.15
103	protein9	4.12
103	protein10	3.09
104	protein1	12.48
104	protein2	11.44
104	protein3	10.4
104	protein4	9.36
104	protein5	8.32
104	protein6	7.280000000000001
104	protein7	6.24
104	protein8	5.2
104	protein9	4.16
104	protein10	3.12
105	protein1	12.6
105	protein2	11.55
105	protein3	10.5
105	protein4	9.45
105	protein5	8.4
105	protein6	7.3500000000000005
105	protein7	6.3
105	protein8	5.25
105	protein9	4.2
105	protein10	3.15
106	protein1	12.719999999999999
106	protein2	11.66
106	protein3	10.600000000000001
106	protein4	9.54
106	protein5	8.48
106	protein6	7.420000000000001
106	protein7	6.359999999999999
106	protein8	5.300000000000001
106	protein9	4.24
106	protein10	3.1799999999999997
107	protein1	12.84
107	protein2	11.77
107	protein3	10.700000000000001
107	protein4	9.629999999999999
107	protein5	8.56
107	protein6	7.490000000000001
107	protein7	6.42
107	protein8	5.3500000000000005
107	protein9	4.28
107	protein10	3.21
108	protein1	12.959999999999999
108	protein2	11.88
108	protein3	10.8
108	protein4	9.719999999999999
108	protein5	8.64
108	protein6	7.5600000000000005
108	protein7	6.4799999999999995
108	protein8	5.4
108	protein9	4.32
108	protein10	3.2399999999999998
109	protein1	13.08
109	protein2	11.99
109	protein3	10.9
109	protein4	9.81
109	protein5	8.72
109	protein6	7.630000000000001
109	protein7	6.54
109	protein8	5.45
109	protein9	4.36
109	protein10	3.27
110	protein1	13.2
110	protein2	12.1
110	protein3	11.0
110	protein4	9.9
110	protein5	8.8
110	protein6	7.700000000000001
110	protein7	6.6
110	protein8	5.5
110	protein9	4.4
110	protein10	3.3
111	protein1	13.32
111	protein2	12.21
111	protein3	11.100000000000001
111	protein4	9.99
111	protein5	8.88
111	protein6	7.7700000000000005
111	protein7	6.66
111	protein8	5.550000000000001
111	protein9	4.44
111	protein10	3.33
112	protein1	13.44
112	protein2	12.32
112	protein3	11.200000000000001
112	protein4	10.08
112	protein5	8.96
112	protein6	7.840000000000001
112	protein7	6.72
112	protein8	5.6000000000000005
112	protein9	4.48
112	protein10	3.36
113	protein1	13.559999999999999
113	protein2	12.43
113	protein3	11.3
113	protein4	10.17
113	protein5	9.040000000000001
113	protein6	7.910000000000001
113	protein7	6.779999999999999
113	protein8	5.65
113	protein9	4.5200000000000005
113	protein10	3.3899999999999997
114	protein1	13.68
114	protein2	12.540000000000001
114	protein3	11.4
114	protein4	10.26
114	protein5	9.120000000000001
114	protein6	7.98
114	protein7	6.84
114	protein8	5.7
114	protein9	4.5600000000000005
114	protein10	3.42
115	protein1	13.799999999999999
115	protein2	12.65
115	protein3	11.5
115	protein4	10.35
115	protein5	9.200000000000001
115	protein6	8.05
115	protein7	6.8999999999999995
115	protein8	5.75
115	protein9	4.6000000000000005
115	protein10	3.4499999999999997
116	protein1	13.92
116	protein2	12.76
116	protein3	11.600000000000001
116	protein4	10.44
116	protein5	9.28
116	protein6	8.120000000000001
116	protein7	6.96
116	protein8	5.800000000000001
116	protein9	4.64
116	protein10	3.48
117	protein1	14.04
117	protein2	12.87
117	protein3	11.700000000000001
117	protein4	10.53
117	protein5	9.36
117	protein6	8.190000000000001
117	protein7	7.02
117	protein8	5.8500000000000005
117	protein9	4.68
117	protein10	3.51
118	protein1	14.16
118	protein2	12.98
118	protein3	11.8
118	protein4	10.62
118	protein5	9.44
118	protein6	8.260000000000002
118	protein7	7.08
118	protein8	5.9
118	protein9	4.72
118	protein10	3.54
119	protein1	14.28
119	protein2	13.09
119	protein3	11.9
119	protein4	10.709999999999999
119	protein5	9.52
119	protein6	8.33
119	protein7	7.14
119	protein8	5.95
119	protein9	4.76
119	protein10	3.57
120	protein1	14.399999999999999
120	protein2	13.2
120	protein3	12.0
120	protein4	10.799999999999999
120	protein5	9.6
120	protein6	8.4
120	protein7	7.199999999999999
120	protein8	6.0
120	protein9	4.8
120	protein10	3.5999999999999996
121	protein1	14.52
121	protein2	13.31
121	protein3	12.100000000000001
121	protein4	10.889999999999999
121	protein5	9.68
121	protein6	8.47
121	protein7	7.26
121	protein8	6.050000000000001
121	protein9	4.84
121	protein10	3.63
122	protein1	14.639999999999999
122	protein2	13.42
122	protein3	12.200000000000001
122	protein4	10.98
122	protein5	9.76
122	protein6	8.540000000000001
122	protein7	7.319999999999999
122	protein8	6.1000000000000005
122	protein9	4.88
122	protein10	3.6599999999999997
123	protein1	14.76
123	protein2	13.53
123	protein3	12.3
123	protein4	11.07
123	protein5	9.84
123	protein6	8.610000000000001
123	protein7	7.38
123	protein8	6.15
123	protein9	4.92
123	protein10	3.69
124	protein1	14.879999999999999
124	protein2	13.64
124	protein3	12.4
124	protein4	11.16
124	protein5	9.92
124	protein6	8.680000000000001
124	protein7	7.4399999999999995
124	protein8	6.2
124	protein9	4.96
124	protein10	3.7199999999999998
125	protein1	15.0
125	protein2	13.75
125	protein3	12.5
125	protein4	11.25
125	protein5	10.0
125	protein6	8.75
125	protein7	7.5
125	protein8	6.25
125	protein9	5.0
125	protein10	3.75
126	protein1	15.12
126	protein2	13.86
