time	species	transcript
44	protein2	2.508
44	protein3	5.720000000000001
45	protein1	3.6
45	protein2	2.565
45	protein3	5.8500000000000005
46	protein1	3.68
46	protein2	2.622
46	protein3	5.98
47	protein1	3.7600000000000002
47	protein2	2.6790000000000003
47	protein3	6.11
48	protein1	3.84
48	protein2	2.736
48	protein3	6.24
49	protein1	3.92
49	protein2	2.793
49	protein3	6.37
50	protein1	4.0
50	protein2	2.85
50	protein3	6.5
51	protein1	4.08
51	protein2	2.907
51	protein3	6.63
52	protein1	4.16
52	protein2	2.964
52	protein3	6.76
53	protein1	4.24
53	protein2	3.021
53	protein3	6.890000000000001
54	protein1	4.32
54	protein2	3.0780000000000003
54	protein3	7.0200000000000005
55	protein1	4.4
55	protein2	3.1350000000000002
55	protein3	7.15
56	protein1	4.48
56	protein2	3.192
56	protein3	7.28
57	protein1	4.5600000000000005
57	protein2	3.249
57	protein3	7.41
58	protein1	4.64
58	protein2	3.306
58	protein3	7.54
59	protein1	4.72
59	protein2	3.363
59	protein3	7.67
60	protein1	4.8
60	protein2	3.42
60	protein3	7.800000000000001
61	protein1	4.88
61	protein2	3.4770000000000003
61	protein3	7.930000000000001
62	protein1	4.96
62	protein2	3.5340000000000003
62	protein3	8.06
63	protein1	5.04
63	protein2	3.591
63	protein3	8.19
64	protein1	5.12
64	protein2	3.648
64	protein3	8.32
65	protein1	5.2
65	protein2	3.705
65	protein3	8.450000000000001
66	protein1	5.28
66	protein2	3.762
66	protein3	8.58
67	protein1	5.36
67	protein2	3.819
67	protein3	8.71
68	protein1	5.44
68	protein2	3.8760000000000003
68	protein3	8.84
69	protein1	5.5200000000000005
69	protein2	3.9330000000000003
69	protein3	8.97
70	protein1	5.6000000000000005
70	protein2	3.99
70	protein3	9.1
71	protein1	5.68
71	protein2	4.047
71	protein3	9.23
72	protein1	5.76
72	protein2	4.104
72	protein3	9.36
73	protein1	5.84
73	protein2	4.1610000000000005
73	protein3	9.49
74	protein1	5.92
74	protein2	4.218
74	protein3	9.620000000000001
75	protein1	6.0
75	protein2	4.275
75	protein3	9.75
76	protein1	6.08
76	protein2	4.332
76	protein3	9.88
77	protein1	6.16
77	protein2	4.389
77	protein3	10.01
78	protein1	6.24
78	protein2	4.446
78	protein3	10.14
79	protein1	6.32
79	protein2	4.503
79	protein3	10.27
80	protein1	6.4
80	protein2	4.5600000000000005
80	protein3	10.4
81	protein1	6.48
81	protein2	4.617
81	protein3	10.530000000000001
82	protein1	6.5600000000000005
82	protein2	4.674
82	protein3	10.66
83	protein1	6.640000000000001
83	protein2	4.731
83	protein3	10.790000000000001
84	protein1	6.72
84	protein2	4.788
84	protein3	10.92
85	protein1	6.8
85	protein2	4.845
85	protein3	11.05
86	protein1	6.88
86	protein2	4.902
86	protein3	11.18
87	protein1	6.96
87	protein2	4.9590000000000005
87	protein3	11.31
88	protein1	7.04
88	protein2	5.016
88	protein3	11.440000000000001
89	protein1	7.12
89	protein2	5.073
89	protein3	11.57
90	protein1	7.2
90	protein2	5.13
90	protein3	11.700000000000001
91	protein1	7.28
91	protein2	5.187
91	protein3	11.83
92	protein1	7.36
92	protein2	5.244
92	protein3	11.96
93	protein1	7.44
93	protein2	5.301
93	protein3	12.09
94	protein1	7.5200000000000005
94	protein2	5.3580000000000005
94	protein3	12.22
95	protein1	7.6000000000000005
95	protein2	5.415
95	protein3	12.35
96	protein1	7.68
96	protein2	5.472
96	protein3	12.48
97	protein1	7.76
97	protein2	5.529
97	protein3	12.610000000000001
98	protein1	7.84
98	protein2	5.586
98	protein3	12.74
99	protein1	7.92
99	protein2	5.643
99	protein3	12.870000000000001
100	protein1	8.0
100	protein2	5.7
100	protein3	13.0
101	protein1	8.08
101	protein2	5.757000000000001
101	protein3	13.13
102	protein1	8.16
102	protein2	5.814
102	protein3	13.26
103	protein1	8.24
103	protein2	5.871
103	protein3	13.39
104	protein1	8.32
104	protein2	5.928
104	protein3	13.52
105	protein1	8.4
105	protein2	5.985
105	protein3	13.65
106	protein1	8.48
106	protein2	6.042
106	protein3	13.780000000000001
107	protein1	8.56
107	protein2	6.099
107	protein3	13.91
108	protein1	8.64
108	protein2	6.156000000000001
108	protein3	14.040000000000001
109	protein1	8.72
109	protein2	6.213
109	protein3	14.17
110	protein1	8.8
110	protein2	6.2700000000000005
110	protein3	14.3
111	protein1	8.88
111	protein2	6.327
111	protein3	14.43
112	protein1	8.96
112	protein2	6.384
112	protein3	14.56
113	protein1	9.040000000000001
113	protein2	6.441
113	protein3	14.690000000000001
114	protein1	9.120000000000001
114	protein2	6.498
114	protein3	14.82
115	protein1	9.200000000000001
115	protein2	6.555000000000001
115	protein3	14.950000000000001
116	protein1	9.28
116	protein2	6.612
116	protein3	15.08
117	protein1	9.36
117	protein2	6.6690000000000005
117	protein3	15.21
118	protein1	9.44
118	protein2	6.726
118	protein3	15.34
119	protein1	9.52
119	protein2	6.783
119	protein3	15.47
120	protein1	9.6
120	protein2	6.84
120	protein3	15.600000000000001
121	protein1	9.68
121	protein2	6.897
121	protein3	15.73
122	protein1	9.76
122	protein2	6.954000000000001
122	protein3	15.860000000000001
123	protein1	9.84
123	protein2	7.011
123	protein3	15.99
124	protein1	9.92
124	protein2	7.0680000000000005
124	protein3	16.12
125	protein1	10.0
125	protein2	7.125
125	protein3	16.25
126	protein1	10.08
126	protein2	7.182
126	protein3	16.38
127	protein1	10.16
127	protein2	7.239
127	protein3	16.51
128	protein1	10.24
128	protein2	7.296
128	protein3	16.64
129	protein1	10.32
129	protein2	7.353000000000001
129	protein3	16.77
130	protein1	10.4
130	protein2	7.41
130	protein3	16.900000000000002
131	protein1	10.48
131	protein2	7.4670000000000005
131	protein3	17.03
132	protein1	10.56
132	protein2	7.524
132	protein3	17.16
133	protein1	10.64
133	protein2	7.581
133	protein3	17.29
134	protein1	10.72
134	protein2	7.638
134	protein3	17.42
135	protein1	10.8
135	protein2	7.695
135	protein3	17.55
136	protein1	10.88
136	protein2	7.752000000000001
136	protein3	17.68
137	protein1	10.96
137	protein2	7.809
137	protein3	17.810000000000002
138	protein1	11.040000000000001
138	protein2	7.8660000000000005
138	protein3	17.94
139	protein1	11.120000000000001
139	protein2	7.923
139	protein3	18.07
140	protein1	11.200000000000001
140	protein2	7.98
140	protein3	18.2
141	protein1	11.28
141	protein2	8.037
141	protein3	18.330000000000002
142	protein1	11.36
142	protein2	8.094
142	protein3	18.46
143	protein1	11.44
143	protein2	8.151
143	protein3	18.59
144	protein1	11.52
144	protein2	8.208
144	protein3	18.72
145	protein1	11.6
145	protein2	8.265
145	protein3	18.85
146	protein1	11.68
146	protein2	8.322000000000001
146	protein3	18.98
147	protein1	11.76
147	protein2	8.379
147	protein3	19.11
148	protein1	11.84
148	protein2	8.436
148	protein3	19.240000000000002
149	protein1	11.92
149	protein2	8.493
149	protein3	19.37
150	protein1	12.0
150	protein2	8.55
150	protein3	19.5
151	protein1	12.08
151	protein2	8.607000000000001
151	protein3	19.63
152	protein1	12.16
152	protein2	8.664
152	protein3	19.76
153	protein1	12.24
153	protein2	8.721
153	protein3	19.89
154	protein1	12.32
154	protein2	8.778
154	protein3	20.02
155	protein1	12.4
155	protein2	8.835
155	protein3	20.150000000000002
156	protein1	12.48
156	protein2	8.892
156	protein3	20.28
157	protein1	12.56
157	protein2	8.949
157	protein3	20.41
158	protein1	12.64
158	protein2	9.006
158	protein3	20.54
159	protein1	12.72
159	protein2	9.063
159	protein3	20.67
160	protein1	12.8
160	protein2	9.120000000000001
160	protein3	20.8
161	protein1	12.88
161	protein2	9.177
161	protein3	20.93
162	protein1	12.96
162	protein2	9.234
162	protein3	21.060000000000002
163	protein1	13.040000000000001
163	protein2	9.291
163	protein3	21.19
164	protein1	13.120000000000001
164	protein2	9.348
164	protein3	21.32
165	protein1	13.200000000000001
165	protein2	9.405000000000001
165	protein3	21.45
166	protein1	13.280000000000001
166	protein2	9.462
166	protein3	21.580000000000002
167	protein1	13.36
167	protein2	9.519
167	protein3	21.71
168	protein1	13.44
168	protein2	9.576
168	protein3	21.84
169	protein1	13.52
169	protein2	9.633000000000001
169	protein3	21.970000000000002
170	protein1	13.6
170	protein2	9.69
170	protein3	22.1
171	protein1	13.68
171	protein2	9.747
171	protein3	22.23
172	protein1	13.76
172	protein2	9.804
172	protein3	22.36
173	protein1	13.84
173	protein2	9.861
173	protein3	22.490000000000002
174	protein1	13.92
174	protein2	9.918000000000001
174	protein3	22.62
175	protein1	14.0
175	protein2	9.975
175	protein3	22.75
176	protein1	14.0
176	protein2	10.032
176	protein3	22.75
177	protein1	14.0
177	protein2	10.089
177	protein3	22.75
178	protein1	14.0
178	protein2	10.146
178	protein3	22.75
179	protein1	14.0
179	protein2	10.203000000000001
179	protein3	22.75
180	protein1	14.0
180	protein2	10.26
180	protein3	22.75
181	protein1	14.0
181	protein2	10.317
181	protein3	22.75
182	protein1	14.0
182	protein2	10.374
182	protein3	22.75
183	protein1	14.0
183	protein2	10.431000000000001
183	protein3	22.75
184	protein1	14.0
184	protein2	10.488
184	protein3	22.75
185	protein1	14.0
185	protein2	10.545
185	protein3	22.75
186	protein1	14.0
186	protein2	10.602
186	protein3	22.75
187	protein1	14.0
187	protein2	10.659
187	protein3	22.75
188	protein1	14.0
188	protein2	10.716000000000001
188	protein3	22.75
189	protein1	14.0
189	protein2	10.773
189	protein3	22.75
190	protein1	14.0
190	protein2	10.83
190	protein3	22.75
191	protein1	14.0
191	protein2	10.887
191	protein3	22.75
192	protein1	14.0
192	protein2	10.944
192	protein3	22.75
193	protein1	14.0
193	protein2	11.001000000000001
193	protein3	22.75
194	protein1	14.0
194	protein2	11.058
194	protein3	22.75
195	protein1	14.0
195	protein2	11.115
195	protein3	22.75
196	protein1	14.0
196	protein2	11.172
196	protein3	22.75
197	protein1	14.0
197	protein2	11.229000000000001
197	protein3	22.75
198	protein1	14.0
198	protein2	11.286
198	protein3	22.75
199	protein1	14.0
199	protein2	11.343
199	protein3	22.75
200	protein1	14.0
200	protein2	11.4
200	protein3	22.75
201	protein1	14.0
201	protein2	11.457
201	protein3	22.75
202	protein1	14.0
202	protein2	11.514000000000001
202	protein3	22.75
203	protein1	14.0
203	protein2	11.571
203	protein3	22.75
204	protein1	14.0
204	protein2	11.628
204	protein3	22.75
205	protein1	14.0
205	protein2	11.685
205	protein3	22.75
206	protein1	14.0
206	protein2	11.742
206	protein3	22.75
207	protein1	14.0
207	protein2	11.799000000000001
207	protein3	22.75
208	protein1	14.0
208	protein2	11.856
208	protein3	22.75
209	protein1	14.0
209	protein2	11.913
209	protein3	22.75
210	protein1	14.0
210	protein2	11.97
210	protein3	22.75
211	protein1	14.0
211	protein2	12.027000000000001
211	protein3	22.75
212	protein1	14.0
212	protein2	12.084
212	protein3	22.75
213	protein1	14.0
213	protein2	12.141
213	protein3	22.75
214	protein1	14.0
214	protein2	12.198
214	protein3	22.75
215	protein1	14.0
215	protein2	12.255
215	protein3	22.75
216	protein1	14.0
216	protein2	12.312000000000001
216	protein3	22.75
217	protein1	14.0
217	protein2	12.369
217	protein3	22.75
218	protein1	14.0
218	protein2	12.426
218	protein3	22.75
219	protein1	14.0
219	protein2	12.483
219	protein3	22.75
220	protein1	14.0
220	protein2	12.540000000000001
220	protein3	22.75
221	protein1	14.0
221	protein2	12.597000000000001
221	protein3	22.75
222	protein1	14.0
222	protein2	12.654
222	protein3	22.75
223	protein1	14.0
223	protein2	12.711
223	protein3	22.75
224	protein1	14.0
224	protein2	12.768
224	protein3	22.75
225	protein1	14.0
225	protein2	12.825000000000001
225	protein3	22.75
226	protein1	14.0
226	protein2	12.882
226	protein3	22.75
227	protein1	14.0
227	protein2	12.939
227	protein3	22.75
228	protein1	14.0
228	protein2	12.996
228	protein3	22.75
229	protein1	14.0
229	protein2	13.053
229	protein3	22.75
230	protein1	14.0
230	protein2	13.110000000000001
230	protein3	22.75
231	protein1	14.0
231	protein2	13.167
231	protein3	22.75
232	protein1	14.0
232	protein2	13.224
232	protein3	22.75
233	protein1	14.0
233	protein2	13.281
233	protein3	22.75
234	protein1	14.0
234	protein2	13.338000000000001
234	protein3	22.75
235	protein1	14.0
235	protein2	13.395000000000001
235	protein3	22.75
236	protein1	14.0
236	protein2	13.452
236	protein3	22.75
237	protein1	14.0
237	protein2	13.509
237	protein3	22.75
238	protein1	14.0
238	protein2	13.566
238	protein3	22.75
239	protein1	14.0
239	protein2	13.623000000000001
239	protein3	22.75
240	protein1	14.0
240	protein2	13.68
240	protein3	22.75
241	protein1	14.0
241	protein2	13.737
241	protein3	22.75
242	protein1	14.0
242	protein2	13.794
242	protein3	22.75
243	protein1	14.0
243	protein2	13.851
243	protein3	22.75
244	protein1	14.0
244	protein2	13.908000000000001
244	protein3	22.75
245	protein1	14.0
245	protein2	13.965
245	protein3	22.75
246	protein1	14.0
246	protein2	14.022
246	protein3	22.75
247	protein1	14.0
247	protein2	14.079
247	protein3	22.75
248	protein1	14.0
248	protein2	14.136000000000001
248	protein3	22.75
249	protein1	14.0
249	protein2	14.193000000000001
249	protein3	22.75
250	protein1	14.0
250	protein2	14.25
250	protein3	22.75
251	protein1	14.0
251	protein2	14.307
251	protein3	22.75
252	protein1	14.0
252	protein2	14.364
252	protein3	22.75
253	protein1	14.0
253	protein2	14.421000000000001
253	protein3	22.75
254	protein1	14.0
254	protein2	14.478
254	protein3	22.75
255	protein1	14.0
255	protein2	14.535
255	protein3	22.75
256	protein1	14.0
256	protein2	14.592
256	protein3	22.75
257	protein1	14.0
257	protein2	14.649000000000001
257	protein3	22.75
258	protein1	14.0
258	protein2	14.706000000000001
258	protein3	22.75
259	protein1	14.0
259	protein2	14.763
259	protein3	22.75
260	protein1	14.0
260	protein2	14.82
260	protein3	22.75
261	protein1	14.0
261	protein2	14.877
261	protein3	22.75
262	protein1	14.0
262	protein2	14.934000000000001
262	protein3	22.75
263	protein1	14.0
263	protein2	14.991
263	protein3	22.75
264	protein1	14.0
264	protein2	15.048
264	protein3	22.75
265	protein1	14.0
265	protein2	15.105
265	protein3	22.75
266	protein1	14.0
266	protein2	15.162
266	protein3	22.75
267	protein1	14.0
267	protein2	15.219000000000001
267	protein3	22.75
268	protein1	14.0
268	protein2	15.276
268	protein3	22.75
269	protein1	14.0
269	protein2	15.333
269	protein3	22.75
270	protein1	14.0
270	protein2	15.39
270	protein3	22.75
271	protein1	14.0
271	protein2	15.447000000000001
271	protein3	22.75
272	protein1	14.0
272	protein2	15.504000000000001
272	protein3	22.75
273	protein1	14.0
273	protein2	15.561
273	protein3	22.75
274	protein1	14.0
274	protein2	15.618
274	protein3	22.75
275	protein1	14.0
275	protein2	15.675
275	protein3	22.75
276	protein1	14.0
276	protein2	15.732000000000001
276	protein3	22.75
277	protein1	14.0
277	protein2	15.789
277	protein3	22.75
278	protein1	14.0
278	protein2	15.846
278	protein3	22.75
279	protein1	14.0
279	protein2	15.903
279	protein3	22.75
280	protein1	14.0
280	protein2	15.96
280	protein3	22.75
281	protein1	14.0
281	protein2	16.017
281	protein3	22.75
282	protein1	14.0
282	protein2	16.074
282	protein3	22.75
283	protein1	14.0
283	protein2	16.131
283	protein3	22.75
284	protein1	14.0
284	protein2	16.188
284	protein3	22.75
285	protein1	14.0
285	protein2	16.245
285	protein3	22.75
286	protein1	14.0
286	protein2	16.302
286	protein3	22.75
287	protein1	14.0
287	protein2	16.359
287	protein3	22.75
288	protein1	14.0
288	protein2	16.416
288	protein3	22.75
289	protein1	14.0
289	protein2	16.473
289	protein3	22.75
290	protein1	14.0
290	protein2	16.53
290	protein3	22.75
291	protein1	14.0
291	protein2	16.587
291	protein3	22.75
292	protein1	14.0
292	protein2	16.644000000000002
292	protein3	22.75
293	protein1	14.0
293	protein2	16.701
293	protein3	22.75
294	protein1	14.0
294	protein2	16.758
294	protein3	22.75
295	protein1	14.0
295	protein2	16.815
295	protein3	22.75
296	protein1	14.0
296	protein2	16.872
296	protein3	22.75
297	protein1	14.0
297	protein2	16.929000000000002
297	protein3	22.75
298	protein1	14.0
298	protein2	16.986
298	protein3	22.75
299	protein1	14.0
299	protein2	17.043
299	protein3	22.75
300	protein1	14.0
300	protein2	17.1
300	protein3	22.75
