time	species	transcript
64	protein1	8.32
64	protein2	5.12
64	protein3	2.56
65	protein1	8.450000000000001
65	protein2	5.2
65	protein3	2.6
66	protein1	8.58
66	protein2	5.28
66	protein3	2.64
67	protein1	8.71
67	protein2	5.36
67	protein3	2.68
68	protein1	8.84
68	protein2	5.44
68	protein3	2.72
69	protein1	8.97
69	protein2	5.5200000000000005
69	protein3	2.7600000000000002
70	protein1	9.1
70	protein2	5.6000000000000005
70	protein3	2.8000000000000003
71	protein1	9.23
71	protein2	5.68
71	protein3	2.84
72	protein1	9.36
72	protein2	5.76
72	protein3	2.88
73	protein1	9.49
73	protein2	5.84
73	protein3	2.92
74	protein1	9.620000000000001
74	protein2	5.92
74	protein3	2.96
75	protein1	9.75
75	protein2	6.0
75	protein3	3.0
76	protein1	9.88
76	protein2	6.08
76	protein3	3.04
77	protein1	10.01
77	protein2	6.16
77	protein3	3.08
78	protein1	10.14
78	protein2	6.24
78	protein3	3.12
79	protein1	10.27
79	protein2	6.32
79	protein3	3.16
80	protein1	10.4
80	protein2	6.4
80	protein3	3.2
81	protein1	10.530000000000001
81	protein2	6.48
81	protein3	3.24
82	protein1	10.66
82	protein2	6.5600000000000005
82	protein3	3.2800000000000002
83	protein1	10.790000000000001
83	protein2	6.640000000000001
83	protein3	3.3200000000000003
84	protein1	10.92
84	protein2	6.72
84	protein3	3.36
85	protein1	11.05
85	protein2	6.8
85	protein3	3.4
86	protein1	11.18
86	protein2	6.88
86	protein3	3.44
87	protein1	11.31
87	protein2	6.96
87	protein3	3.48
88	protein1	11.440000000000001
88	protein2	7.04
88	protein3	3.52
89	protein1	11.57
89	protein2	7.12
89	protein3	3.56
90	protein1	11.700000000000001
90	protein2	7.2
90	protein3	3.6
91	protein1	11.83
91	protein2	7.28
91	protein3	3.64
92	protein1	11.96
92	protein2	7.36
92	protein3	3.68
93	protein1	12.09
93	protein2	7.44
93	protein3	3.72
94	protein1	12.22
94	protein2	7.5200000000000005
94	protein3	3.7600000000000002
95	protein1	12.35
95	protein2	7.6000000000000005
95	protein3	3.8000000000000003
96	protein1	12.48
96	protein2	7.68
96	protein3	3.84
97	protein1	12.610000000000001
97	protein2	7.76
97	protein3	3.88
98	protein1	12.74
98	protein2	7.84
98	protein3	3.92
99	protein1	12.870000000000001
99	protein2	7.92
99	protein3	3.96
100	protein1	13.0
100	protein2	8.0
100	protein3	4.0
101	protein1	13.13
101	protein2	8.08
101	protein3	4.04
102	protein1	13.26
102	protein2	8.16
102	protein3	4.08
103	protein1	13.39
103	protein2	8.24
103	protein3	4.12
104	protein1	13.52
104	protein2	8.32
104	protein3	4.16
105	protein1	13.65
105	protein2	8.4
105	protein3	4.2
106	protein1	13.780000000000001
106	protein2	8.48
106	protein3	4.24
107	protein1	13.91
107	protein2	8.56
107	protein3	4.28
108	protein1	14.040000000000001
108	protein2	8.64
108	protein3	4.32
109	protein1	14.17
109	protein2	8.72
109	protein3	4.36
110	protein1	14.3
110	protein2	8.8
110	protein3	4.4
111	protein1	14.43
111	protein2	8.88
111	protein3	4.44
112	protein1	14.56
112	protein2	8.96
112	protein3	4.48
113	protein1	14.690000000000001
113	protein2	9.040000000000001
113	protein3	4.5200000000000005
114	protein1	14.82
114	protein2	9.120000000000001
114	protein3	4.5600000000000005
115	protein1	14.950000000000001
115	protein2	9.200000000000001
115	protein3	4.6000000000000005
116	protein1	15.08
116	protein2	9.28
116	protein3	4.64
117	protein1	15.21
117	protein2	9.36
117	protein3	4.68
118	protein1	15.34
118	protein2	9.44
118	protein3	4.72
119	protein1	15.47
119	protein2	9.52
119	protein3	4.76
120	protein1	15.600000000000001
120	protein2	9.6
120	protein3	4.8
121	protein1	15.73
121	protein2	9.68
121	protein3	4.84
122	protein1	15.860000000000001
122	protein2	9.76
122	protein3	4.88
123	protein1	15.99
123	protein2	9.84
123	protein3	4.92
124	protein1	16.12
124	protein2	9.92
124	protein3	4.96
125	protein1	16.25
125	protein2	10.0
125	protein3	5.0
126	protein1	16.38
126	protein2	10.08
126	protein3	5.04
127	protein1	16.51
127	protein2	10.16
127	protein3	5.08
128	protein1	16.64
128	protein2	10.24
128	protein3	5.12
129	protein1	16.77
129	protein2	10.32
129	protein3	5.16
130	protein1	16.900000000000002
130	protein2	10.4
130	protein3	5.2
131	protein1	17.03
131	protein2	10.48
131	protein3	5.24
132	protein1	17.16
132	protein2	10.56
132	protein3	5.28
133	protein1	17.29
133	protein2	10.64
133	protein3	5.32
134	protein1	17.42
134	protein2	10.72
134	protein3	5.36
135	protein1	17.55
135	protein2	10.8
135	protein3	5.4
136	protein1	17.68
136	protein2	10.88
136	protein3	5.44
137	protein1	17.810000000000002
137	protein2	10.96
137	protein3	5.48
138	protein1	17.94
138	protein2	11.040000000000001
138	protein3	5.5200000000000005
139	protein1	18.07
139	protein2	11.120000000000001
139	protein3	5.5600000000000005
140	protein1	18.2
140	protein2	11.200000000000001
140	protein3	5.6000000000000005
141	protein1	18.330000000000002
141	protein2	11.28
141	protein3	5.64
142	protein1	18.46
142	protein2	11.36
142	protein3	5.68
143	protein1	18.59
143	protein2	11.44
143	protein3	5.72
144	protein1	18.72
144	protein2	11.52
144	protein3	5.76
145	protein1	18.85
145	protein2	11.6
145	protein3	5.8
146	protein1	18.98
146	protein2	11.68
146	protein3	5.84
147	protein1	19.11
147	protein2	11.76
147	protein3	5.88
148	protein1	19.240000000000002
148	protein2	11.84
148	protein3	5.92
149	protein1	19.37
149	protein2	11.92
149	protein3	5.96
150	protein1	19.5
150	protein2	12.0
150	protein3	6.0
151	protein1	19.63
151	protein2	12.08
151	protein3	6.04
152	protein1	19.76
152	protein2	12.16
152	protein3	6.08
153	protein1	19.89
153	protein2	12.24
153	protein3	6.12
154	protein1	20.02
154	protein2	12.32
154	protein3	6.16
155	protein1	20.150000000000002
155	protein2	12.4
155	protein3	6.2
156	protein1	20.28
156	protein2	12.48
156	protein3	6.24
157	protein1	20.41
157	protein2	12.56
157	protein3	6.28
158	protein1	20.54
158	protein2	12.64
158	protein3	6.32
159	protein1	20.67
159	protein2	12.72
159	protein3	6.36
160	protein1	20.8
160	protein2	12.8
160	protein3	6.4
161	protein1	20.93
161	protein2	12.88
161	protein3	6.44
162	protein1	21.060000000000002
162	protein2	12.96
162	protein3	6.48
163	protein1	21.19
163	protein2	13.040000000000001
163	protein3	6.5200000000000005
164	protein1	21.32
164	protein2	13.120000000000001
164	protein3	6.5600000000000005
165	protein1	21.45
165	protein2	13.200000000000001
165	protein3	6.6000000000000005
166	protein1	21.580000000000002
166	protein2	13.280000000000001
166	protein3	6.640000000000001
167	protein1	21.71
167	protein2	13.36
167	protein3	6.68
168	protein1	21.84
168	protein2	13.44
168	protein3	6.72
169	protein1	21.970000000000002
169	protein2	13.52
169	protein3	6.76
170	protein1	22.1
170	protein2	13.6
170	protein3	6.8
171	protein1	22.23
171	protein2	13.68
171	protein3	6.84
172	protein1	22.36
172	protein2	13.76
172	protein3	6.88
173	protein1	22.490000000000002
173	protein2	13.84
173	protein3	6.92
174	protein1	22.62
174	protein2	13.92
174	protein3	6.96
175	protein1	22.75
175	protein2	14.0
175	protein3	7.0
176	protein1	22.880000000000003
176	protein2	14.08
176	protein3	7.04
177	protein1	23.01
177	protein2	14.16
177	protein3	7.08
178	protein1	23.14
178	protein2	14.24
178	protein3	7.12
179	protein1	23.27
179	protein2	14.32
179	protein3	7.16
180	protein1	23.400000000000002
180	protein2	14.4
180	protein3	7.2
181	protein1	23.53
181	protein2	14.48
181	protein3	7.24
182	protein1	23.66
182	protein2	14.56
182	protein3	7.28
183	protein1	23.79
183	protein2	14.64
183	protein3	7.32
184	protein1	23.92
184	protein2	14.72
184	protein3	7.36
185	protein1	24.05
185	protein2	14.8
185	protein3	7.4
186	protein1	24.18
186	protein2	14.88
186	protein3	7.44
187	protein1	24.310000000000002
187	protein2	14.96
187	protein3	7.48
188	protein1	24.44
188	protein2	15.040000000000001
188	protein3	7.5200000000000005
189	protein1	24.57
189	protein2	15.120000000000001
189	protein3	7.5600000000000005
190	protein1	24.7
190	protein2	15.200000000000001
190	protein3	7.6000000000000005
191	protein1	24.830000000000002
191	protein2	15.280000000000001
191	protein3	7.640000000000001
192	protein1	24.96
192	protein2	15.36
192	protein3	7.68
193	protein1	25.09
193	protein2	15.44
193	protein3	7.72
194	protein1	25.220000000000002
194	protein2	15.52
194	protein3	7.76
195	protein1	25.35
195	protein2	15.6
195	protein3	7.8
196	protein1	25.48
196	protein2	15.68
196	protein3	7.84
197	protein1	25.61
197	protein2	15.76
197	protein3	7.88
198	protein1	25.740000000000002
198	protein2	15.84
198	protein3	7.92
199	protein1	25.87
199	protein2	15.92
199	protein3	7.96
200	protein1	26.0
200	protein2	16.0
200	protein3	8.0
201	protein1	26.0
201	protein2	16.080000000000002
201	protein3	8.040000000000001
202	protein1	26.0
202	protein2	16.16
202	protein3	8.08
203	protein1	26.0
203	protein2	16.240000000000002
203	protein3	8.120000000000001
204	protein1	26.0
204	protein2	16.32
204	protein3	8.16
205	protein1	26.0
205	protein2	16.4
205	protein3	8.2
206	protein1	26.0
206	protein2	16.48
206	protein3	8.24
207	protein1	26.0
207	protein2	16.56
207	protein3	8.28
208	protein1	26.0
208	protein2	16.64
208	protein3	8.32
209	protein1	26.0
209	protein2	16.72
209	protein3	8.36
210	protein1	26.0
210	protein2	16.8
210	protein3	8.4
211	protein1	26.0
211	protein2	16.88
211	protein3	8.44
212	protein1	26.0
212	protein2	16.96
212	protein3	8.48
213	protein1	26.0
213	protein2	17.04
213	protein3	8.52
214	protein1	26.0
214	protein2	17.12
214	protein3	8.56
215	protein1	26.0
215	protein2	17.2
215	protein3	8.6
216	protein1	26.0
216	protein2	17.28
216	protein3	8.64
217	protein1	26.0
217	protein2	17.36
217	protein3	8.68
218	protein1	26.0
218	protein2	17.44
218	protein3	8.72
219	protein1	26.0
219	protein2	17.52
219	protein3	8.76
220	protein1	26.0
220	protein2	17.6
220	protein3	8.8
221	protein1	26.0
221	protein2	17.68
221	protein3	8.84
222	protein1	26.0
222	protein2	17.76
222	protein3	8.88
223	protein1	26.0
223	protein2	17.84
223	protein3	8.92
224	protein1	26.0
224	protein2	17.92
224	protein3	8.96
225	protein1	26.0
225	protein2	18.0
225	protein3	9.0
226	protein1	26.0
226	protein2	18.080000000000002
226	protein3	9.040000000000001
227	protein1	26.0
227	protein2	18.16
227	protein3	9.08
228	protein1	26.0
228	protein2	18.240000000000002
228	protein3	9.120000000000001
229	protein1	26.0
229	protein2	18.32
229	protein3	9.16
230	protein1	26.0
230	protein2	18.400000000000002
230	protein3	9.200000000000001
231	protein1	26.0
231	protein2	18.48
231	protein3	9.24
232	protein1	26.0
232	protein2	18.56
232	protein3	9.28
233	protein1	26.0
233	protein2	18.64
233	protein3	9.32
234	protein1	26.0
234	protein2	18.72
234	protein3	9.36
235	protein1	26.0
235	protein2	18.8
235	protein3	9.4
236	protein1	26.0
236	protein2	18.88
236	protein3	9.44
237	protein1	26.0
237	protein2	18.96
237	protein3	9.48
238	protein1	26.0
238	protein2	19.04
238	protein3	9.52
239	protein1	26.0
239	protein2	19.12
239	protein3	9.56
240	protein1	26.0
240	protein2	19.2
240	protein3	9.6
241	protein1	26.0
241	protein2	19.28
241	protein3	9.64
242	protein1	26.0
242	protein2	19.36
242	protein3	9.68
243	protein1	26.0
243	protein2	19.44
243	protein3	9.72
244	protein1	26.0
244	protein2	19.52
244	protein3	9.76
245	protein1	26.0
245	protein2	19.6
245	protein3	9.8
246	protein1	26.0
246	protein2	19.68
246	protein3	9.84
247	protein1	26.0
247	protein2	19.76
247	protein3	9.88
248	protein1	26.0
248	protein2	19.84
248	protein3	9.92
249	protein1	26.0
249	protein2	19.92
249	protein3	9.96
250	protein1	26.0
250	protein2	20.0
250	protein3	10.0
251	protein1	26.0
251	protein2	20.080000000000002
251	protein3	10.040000000000001
252	protein1	26.0
252	protein2	20.16
252	protein3	10.08
253	protein1	26.0
253	protein2	20.240000000000002
253	protein3	10.120000000000001
254	protein1	26.0
254	protein2	20.32
254	protein3	10.16
255	protein1	26.0
255	protein2	20.400000000000002
255	protein3	10.200000000000001
256	protein1	26.0
256	protein2	20.48
256	protein3	10.24
257	protein1	26.0
257	protein2	20.56
257	protein3	10.28
258	protein1	26.0
258	protein2	20.64
258	protein3	10.32
259	protein1	26.0
259	protein2	20.72
259	protein3	10.36
260	protein1	26.0
260	protein2	20.8
260	protein3	10.4
261	protein1	26.0
261	protein2	20.88
261	protein3	10.44
262	protein1	26.0
262	protein2	20.96
262	protein3	10.48
263	protein1	26.0
263	protein2	21.04
263	protein3	10.52
264	protein1	26.0
264	protein2	21.12
264	protein3	10.56
265	protein1	26.0
265	protein2	21.2
265	protein3	10.6
266	protein1	26.0
266	protein2	21.28
266	protein3	10.64
267	protein1	26.0
267	protein2	21.36
267	protein3	10.68
268	protein1	26.0
268	protein2	21.44
268	protein3	10.72
269	protein1	26.0
269	protein2	21.52
269	protein3	10.76
270	protein1	26.0
270	protein2	21.6
270	protein3	10.8
271	protein1	26.0
271	protein2	21.68
271	protein3	10.84
272	protein1	26.0
272	protein2	21.76
272	protein3	10.88
273	protein1	26.0
273	protein2	21.84
273	protein3	10.92
274	protein1	26.0
274	protein2	21.92
274	protein3	10.96
275	protein1	26.0
275	protein2	22.0
275	protein3	11.0
276	protein1	26.0
276	protein2	22.080000000000002
276	protein3	11.040000000000001
277	protein1	26.0
277	protein2	22.16
277	protein3	11.08
278	protein1	26.0
278	protein2	22.240000000000002
278	protein3	11.120000000000001
279	protein1	26.0
279	protein2	22.32
279	protein3	11.16
280	protein1	26.0
280	protein2	22.400000000000002
280	protein3	11.200000000000001
281	protein1	26.0
281	protein2	22.48
281	protein3	11.24
282	protein1	26.0
282	protein2	22.56
282	protein3	11.28
283	protein1	26.0
283	protein2	22.64
283	protein3	11.32
284	protein1	26.0
284	protein2	22.72
284	protein3	11.36
285	protein1	26.0
285	protein2	22.8
285	protein3	11.4
286	protein1	26.0
286	protein2	22.88
286	protein3	11.44
287	protein1	26.0
287	protein2	22.96
287	protein3	11.48
288	protein1	26.0
288	protein2	23.04
288	protein3	11.52
289	protein1	26.0
289	protein2	23.12
289	protein3	11.56
290	protein1	26.0
290	protein2	23.2
290	protein3	11.6
291	protein1	26.0
291	protein2	23.28
291	protein3	11.64
292	protein1	26.0
292	protein2	23.36
292	protein3	11.68
293	protein1	26.0
293	protein2	23.44
293	protein3	11.72
294	protein1	26.0
294	protein2	23.52
294	protein3	11.76
295	protein1	26.0
295	protein2	23.6
295	protein3	11.8
296	protein1	26.0
296	protein2	23.68
296	protein3	11.84
297	protein1	26.0
297	protein2	23.76
297	protein3	11.88
298	protein1	26.0
298	protein2	23.84
298	protein3	11.92
299	protein1	26.0
299	protein2	23.92
299	protein3	11.96
300	protein1	26.0
300	protein2	24.0
300	protein3	12.0
