time	species	transcript
99	protein1	9.9
99	protein2	14.85
99	protein3	4.95
100	protein1	10.0
100	protein2	15.0
100	protein3	5.0
101	protein1	10.100000000000001
101	protein2	15.149999999999999
101	protein3	5.050000000000001
102	protein1	10.200000000000001
102	protein2	15.299999999999999
102	protein3	5.1000000000000005
103	protein1	10.3
103	protein2	15.45
103	protein3	5.15
104	protein1	10.4
104	protein2	15.6
104	protein3	5.2
105	protein1	10.5
105	protein2	15.75
105	protein3	5.25
106	protein1	10.600000000000001
106	protein2	15.899999999999999
106	protein3	5.300000000000001
107	protein1	10.700000000000001
107	protein2	16.05
107	protein3	5.3500000000000005
108	protein1	10.8
108	protein2	16.2
108	protein3	5.4
109	protein1	10.9
109	protein2	16.349999999999998
109	protein3	5.45
110	protein1	11.0
110	protein2	16.5
110	protein3	5.5
111	protein1	11.100000000000001
111	protein2	16.65
111	protein3	5.550000000000001
112	protein1	11.200000000000001
112	protein2	16.8
112	protein3	5.6000000000000005
113	protein1	11.3
113	protein2	16.95
113	protein3	5.65
114	protein1	11.4
114	protein2	17.099999999999998
114	protein3	5.7
115	protein1	11.5
115	protein2	17.25
115	protein3	5.75
116	protein1	11.600000000000001
116	protein2	17.4
116	protein3	5.800000000000001
117	protein1	11.700000000000001
117	protein2	17.55
117	protein3	5.8500000000000005
118	protein1	11.8
118	protein2	17.7
118	protein3	5.9
119	protein1	11.9
119	protein2	17.849999999999998
119	protein3	5.95
120	protein1	12.0
120	protein2	18.0
120	protein3	6.0
121	protein1	12.100000000000001
121	protein2	18.15
121	protein3	6.050000000000001
122	protein1	12.200000000000001
122	protein2	18.3
122	protein3	6.1000000000000005
123	protein1	12.3
123	protein2	18.45
123	protein3	6.15
124	protein1	12.4
124	protein2	18.599999999999998
124	protein3	6.2
125	protein1	12.5
125	protein2	18.75
125	protein3	6.25
126	protein1	12.600000000000001
126	protein2	18.9
126	protein3	6.300000000000001
127	protein1	12.700000000000001
127	protein2	19.05
127	protein3	6.3500000000000005
128	protein1	12.8
128	protein2	19.2
128	protein3	6.4
129	protein1	12.9
129	protein2	19.349999999999998
129	protein3	6.45
130	protein1	13.0
130	protein2	19.5
130	protein3	6.5
131	protein1	13.100000000000001
131	protein2	19.65
131	protein3	6.550000000000001
132	protein1	13.200000000000001
132	protein2	19.8
132	protein3	6.6000000000000005
133	protein1	13.3
133	protein2	19.95
133	protein3	6.65
134	protein1	13.4
134	protein2	20.099999999999998
134	protein3	6.7
135	protein1	13.5
135	protein2	20.25
135	protein3	6.75
136	protein1	13.600000000000001
136	protein2	20.4
136	protein3	6.800000000000001
137	protein1	13.700000000000001
137	protein2	20.55
137	protein3	6.8500000000000005
138	protein1	13.8
138	protein2	20.7
138	protein3	6.9
139	protein1	13.9
139	protein2	20.849999999999998
139	protein3	6.95
140	protein1	14.0
140	protein2	21.0
140	protein3	7.0
141	protein1	14.100000000000001
141	protein2	21.15
141	protein3	7.050000000000001
142	protein1	14.200000000000001
142	protein2	21.3
142	protein3	7.1000000000000005
143	protein1	14.3
143	protein2	21.45
143	protein3	7.15
144	protein1	14.4
144	protein2	21.599999999999998
144	protein3	7.2
145	protein1	14.5
145	protein2	21.75
145	protein3	7.25
146	protein1	14.600000000000001
146	protein2	21.9
146	protein3	7.300000000000001
147	protein1	14.700000000000001
147	protein2	22.05
147	protein3	7.3500000000000005
148	protein1	14.8
148	protein2	22.2
148	protein3	7.4
149	protein1	14.9
149	protein2	22.349999999999998
149	protein3	7.45
150	protein1	15.0
150	protein2	22.5
150	protein3	7.5
151	protein1	15.0
151	protein2	22.5
151	protein3	7.5
152	protein1	15.0
152	protein2	22.5
152	protein3	7.5
153	protein1	15.0
153	protein2	22.5
153	protein3	7.5
154	protein1	15.0
154	protein2	22.5
154	protein3	7.5
155	protein1	15.0
155	protein2	22.5
155	protein3	7.5
156	protein1	15.0
156	protein2	22.5
156	protein3	7.5
157	protein1	15.0
157	protein2	22.5
157	protein3	7.5
158	protein1	15.0
158	protein2	22.5
158	protein3	7.5
159	protein1	15.0
159	protein2	22.5
159	protein3	7.5
160	protein1	15.0
160	protein2	22.5
160	protein3	7.5
161	protein1	15.0
161	protein2	22.5
161	protein3	7.5
162	protein1	15.0
162	protein2	22.5
162	protein3	7.5
163	protein1	15.0
163	protein2	22.5
163	protein3	7.5
164	protein1	15.0
164	protein2	22.5
164	protein3	7.5
165	protein1	15.0
165	protein2	22.5
165	protein3	7.5
166	protein1	15.0
166	protein2	22.5
166	protein3	7.5
167	protein1	15.0
167	protein2	22.5
167	protein3	7.5
168	protein1	15.0
168	protein2	22.5
168	protein3	7.5
169	protein1	15.0
169	protein2	22.5
169	protein3	7.5
170	protein1	15.0
170	protein2	22.5
170	protein3	7.5
171	protein1	15.0
171	protein2	22.5
171	protein3	7.5
172	protein1	15.0
172	protein2	22.5
172	protein3	7.5
173	protein1	15.0
173	protein2	22.5
173	protein3	7.5
174	protein1	15.0
174	protein2	22.5
174	protein3	7.5
175	protein1	15.0
175	protein2	22.5
175	protein3	7.5
176	protein1	15.0
176	protein2	22.5
176	protein3	7.5
177	protein1	15.0
177	protein2	22.5
177	protein3	7.5
178	protein1	15.0
178	protein2	22.5
178	protein3	7.5
179	protein1	15.0
179	protein2	22.5
179	protein3	7.5
180	protein1	15.0
180	protein2	22.5
180	protein3	7.5
181	protein1	15.0
181	protein2	22.5
181	protein3	7.5
182	protein1	15.0
182	protein2	22.5
182	protein3	7.5
183	protein1	15.0
183	protein2	22.5
183	protein3	7.5
184	protein1	15.0
184	protein2	22.5
184	protein3	7.5
185	protein1	15.0
185	protein2	22.5
185	protein3	7.5
186	protein1	15.0
186	protein2	22.5
186	protein3	7.5
187	protein1	15.0
187	protein2	22.5
187	protein3	7.5
188	protein1	15.0
188	protein2	22.5
188	protein3	7.5
189	protein1	15.0
189	protein2	22.5
189	protein3	7.5
190	protein1	15.0
190	protein2	22.5
190	protein3	7.5
191	protein1	15.0
191	protein2	22.5
191	protein3	7.5
192	protein1	15.0
192	protein2	22.5
192	protein3	7.5
193	protein1	15.0
193	protein2	22.5
193	protein3	7.5
194	protein1	15.0
194	protein2	22.5
194	protein3	7.5
195	protein1	15.0
195	protein2	22.5
195	protein3	7.5
196	protein1	15.0
196	protein2	22.5
196	protein3	7.5
197	protein1	15.0
197	protein2	22.5
197	protein3	7.5
198	protein1	15.0
198	protein2	22.5
198	protein3	7.5
199	protein1	15.0
199	protein2	22.5
199	protein3	7.5
200	protein1	15.0
200	protein2	22.5
200	protein3	7.5
201	protein1	15.0
201	protein2	22.5
201	protein3	7.5
202	protein1	15.0
202	protein2	22.5
202	protein3	7.5
203	protein1	15.0
203	protein2	22.5
203	protein3	7.5
204	protein1	15.0
204	protein2	22.5
204	protein3	7.5
205	protein1	15.0
205	protein2	22.5
205	protein3	7.5
206	protein1	15.0
206	protein2	22.5
206	protein3	7.5
207	protein1	15.0
207	protein2	22.5
207	protein3	7.5
208	protein1	15.0
208	protein2	22.5
208	protein3	7.5
209	protein1	15.0
209	protein2	22.5
209	protein3	7.5
210	protein1	15.0
210	protein2	22.5
210	protein3	7.5
211	protein1	15.0
211	protein2	22.5
211	protein3	7.5
212	protein1	15.0
212	protein2	22.5
212	protein3	7.5
213	protein1	15.0
213	protein2	22.5
213	protein3	7.5
214	protein1	15.0
214	protein2	22.5
214	protein3	7.5
215	protein1	15.0
215	protein2	22.5
215	protein3	7.5
216	protein1	15.0
216	protein2	22.5
216	protein3	7.5
217	protein1	15.0
217	protein2	22.5
217	protein3	7.5
218	protein1	15.0
218	protein2	22.5
218	protein3	7.5
219	protein1	15.0
219	protein2	22.5
219	protein3	7.5
220	protein1	15.0
220	protein2	22.5
220	protein3	7.5
221	protein1	15.0
221	protein2	22.5
221	protein3	7.5
222	protein1	15.0
222	protein2	22.5
222	protein3	7.5
223	protein1	15.0
223	protein2	22.5
223	protein3	7.5
224	protein1	15.0
224	protein2	22.5
224	protein3	7.5
225	protein1	15.0
225	protein2	22.5
225	protein3	7.5
226	protein1	15.0
226	protein2	22.5
226	protein3	7.5
227	protein1	15.0
227	protein2	22.5
227	protein3	7.5
228	protein1	15.0
228	protein2	22.5
228	protein3	7.5
229	protein1	15.0
229	protein2	22.5
229	protein3	7.5
230	protein1	15.0
230	protein2	22.5
230	protein3	7.5
231	protein1	15.0
231	protein2	22.5
231	protein3	7.5
232	protein1	15.0
232	protein2	22.5
232	protein3	7.5
233	protein1	15.0
233	protein2	22.5
233	protein3	7.5
234	protein1	15.0
234	protein2	22.5
234	protein3	7.5
235	protein1	15.0
235	protein2	22.5
235	protein3	7.5
236	protein1	15.0
236	protein2	22.5
236	protein3	7.5
237	protein1	15.0
237	protein2	22.5
237	protein3	7.5
238	protein1	15.0
238	protein2	22.5
238	protein3	7.5
239	protein1	15.0
239	protein2	22.5
239	protein3	7.5
240	protein1	15.0
240	protein2	22.5
240	protein3	7.5
241	protein1	15.0
241	protein2	22.5
241	protein3	7.5
242	protein1	15.0
242	protein2	22.5
242	protein3	7.5
243	protein1	15.0
243	protein2	22.5
243	protein3	7.5
244	protein1	15.0
244	protein2	22.5
244	protein3	7.5
245	protein1	15.0
245	protein2	22.5
245	protein3	7.5
246	protein1	15.0
246	protein2	22.5
246	protein3	7.5
247	protein1	15.0
247	protein2	22.5
247	protein3	7.5
248	protein1	15.0
248	protein2	22.5
248	protein3	7.5
249	protein1	15.0
249	protein2	22.5
249	protein3	7.5
250	protein1	15.0
250	protein2	22.5
250	protein3	7.5
251	protein1	15.0
251	protein2	22.5
251	protein3	7.5
252	protein1	15.0
252	protein2	22.5
252	protein3	7.5
253	protein1	15.0
253	protein2	22.5
253	protein3	7.5
254	protein1	15.0
254	protein2	22.5
254	protein3	7.5
255	protein1	15.0
255	protein2	22.5
255	protein3	7.5
256	protein1	15.0
256	protein2	22.5
256	protein3	7.5
257	protein1	15.0
257	protein2	22.5
257	protein3	7.5
258	protein1	15.0
258	protein2	22.5
258	protein3	7.5
259	protein1	15.0
259	protein2	22.5
259	protein3	7.5
260	protein1	15.0
260	protein2	22.5
260	protein3	7.5
261	protein1	15.0
261	protein2	22.5
261	protein3	7.5
262	protein1	15.0
262	protein2	22.5
262	protein3	7.5
263	protein1	15.0
263	protein2	22.5
263	protein3	7.5
264	protein1	15.0
264	protein2	22.5
264	protein3	7.5
265	protein1	15.0
265	protein2	22.5
265	protein3	7.5
266	protein1	15.0
266	protein2	22.5
266	protein3	7.5
267	protein1	15.0
267	protein2	22.5
267	protein3	7.5
268	protein1	15.0
268	protein2	22.5
268	protein3	7.5
269	protein1	15.0
269	protein2	22.5
269	protein3	7.5
270	protein1	15.0
270	protein2	22.5
270	protein3	7.5
271	protein1	15.0
271	protein2	22.5
271	protein3	7.5
272	protein1	15.0
272	protein2	22.5
272	protein3	7.5
273	protein1	15.0
273	protein2	22.5
273	protein3	7.5
274	protein1	15.0
274	protein2	22.5
274	protein3	7.5
275	protein1	15.0
275	protein2	22.5
275	protein3	7.5
276	protein1	15.0
276	protein2	22.5
276	protein3	7.5
277	protein1	15.0
277	protein2	22.5
277	protein3	7.5
278	protein1	15.0
278	protein2	22.5
278	protein3	7.5
279	protein1	15.0
279	protein2	22.5
279	protein3	7.5
280	protein1	15.0
280	protein2	22.5
280	protein3	7.5
281	protein1	15.0
281	protein2	22.5
281	protein3	7.5
282	protein1	15.0
282	protein2	22.5
282	protein3	7.5
283	protein1	15.0
283	protein2	22.5
283	protein3	7.5
284	protein1	15.0
284	protein2	22.5
284	protein3	7.5
285	protein1	15.0
285	protein2	22.5
285	protein3	7.5
286	protein1	15.0
286	protein2	22.5
286	protein3	7.5
287	protein1	15.0
287	protein2	22.5
287	protein3	7.5
288	protein1	15.0
288	protein2	22.5
288	protein3	7.5
289	protein1	15.0
289	protein2	22.5
289	protein3	7.5
290	protein1	15.0
290	protein2	22.5
290	protein3	7.5
291	protein1	15.0
291	protein2	22.5
291	protein3	7.5
292	protein1	15.0
292	protein2	22.5
292	protein3	7.5
293	protein1	15.0
293	protein2	22.5
293	protein3	7.5
294	protein1	15.0
294	protein2	22.5
294	protein3	7.5
295	protein1	15.0
295	protein2	22.5
295	protein3	7.5
296	protein1	15.0
296	protein2	22.5
296	protein3	7.5
297	protein1	15.0
297	protein2	22.5
297	protein3	7.5
298	protein1	15.0
298	protein2	22.5
298	protein3	7.5
299	protein1	15.0
299	protein2	22.5
299	protein3	7.5
300	protein1	15.0
300	protein2	22.5
300	protein3	7.5
